Material_ID|Material_Name|Type|Unit_Price|Stock_Initial|Supplier_ID|Total_Stock_Value|Cost_Per_Unit_Carbon|Environmental_Impact_Score|Recyclable_Status|Stock_Alert_Level|Supply_Reliability_Index
M412|Ultra-Sirop liquide|Ingrédient|187.54|931|SUPPLIER_71|167378.8|0.21|1060.3|Oui|Élevé|7.75
M208|Super-Sucre enrichi|Ingrédient|304.34|1054|SUPPLIER_53|297984.08|0.35|1031.4|Non|Élevé|21.08
M098|Eco-Sucre liquide||965.59|413|SUPPLIER_61|36819.71|3.07|381.96|Non|Normal|8.84
M417|Super-Sel enrichi|Ingrédient|294.31|665|SUPPLIER_4|159460.62|0.48|645.3|Non|Normal|21.75
M356|Eco-Sel en poudre|Produit laitier|191.45|152|SUPPLIER_73|29105.1|0.54|564.0|Oui|Faible|8.5
M062|Premium-Sucre enrichi|Produit laitier|466.38|409|SUPPLIER_64|180578.87|0.63|1143.0|Non|Normal|11.35
M191|Super-Crème liquide|Ingrédient|242.87|489|SUPPLIER_83|136019.27|0.56|579.8|Non|Normal|7.65
M006|Super-Chocolat naturel|Ingrédient|196.38|298|SUPPLIER_40|62574.47|0.57|423.6|Oui|Normal|8.53
M249|Premium-Sirop liquide|Ingrédient|335.26|226|SUPPLIER_43|90504.94|1.6|295.8|Non|Faible|11.05
M434|Premium-Arôme enrichi|Produit laitier|183.13|160|SUPPLIER_37|29996.96|0.6|504.0|Oui|Faible|23.07
M271|Premium-Lait enrichi|Produit laitier|417.72|699|SUPPLIER_83|215054.41|0.31|1878.0|Oui|Normal|7.48
M211|Premium-Sel concentré|Produit laitier|491.67|582|SUPPLIER_9|313906.75|0.38|1998.0|Oui|Normal|5.77
M246|Ultra-Chocolat en poudre|Ingrédient|134.84|673|SUPPLIER_72|71618.13|0.23|685.4|Oui|Normal|7.3
M474|Super-Sucre liquide|Produit laitier|54.19|334|SUPPLIER_25|15186.67|0.1|942.0|Oui|Faible|5.09
M257|Premium-Beurre naturel|Ingrédient|269.66|157|SUPPLIER_76|47686.18|1.35|216.3|Non|Faible|25.46
M234|Eco-Sirop liquide|Ingrédient|229.24|354|SUPPLIER_10|95877.85|0.5|541.8|Non|Normal|7.28
M087|Super-Arôme en poudre|Ingrédient|357.25|226|SUPPLIER_71|73601.94|1.88|286.2|Oui|Faible|9.21
M264|Ultra-Chocolat liquide|Produit laitier|205.72|99|SUPPLIER_16|23819.13|1.06|363.0|Non|Faible|10.41
M347|Ultra-Sirop enrichi|Produitc|852.73|362||37467.18|11.7|700.12|Non|Normal|16.5
M296|Eco-Lait naturel|Produit laitier|98.43|714|SUPPLIER_21|73872.79|0.09|1911.0|Non|Normal|9.13
M299|Eco-Chocolat naturel|Ingrédient|477.62|619|SUPPLIER_29|309436.86|0.58|886.7|Oui|Élevé|6.88
M127|Bio-Sirop concentré|Ingrédient|70.71|712|SUPPLIER_78|53937.87|0.11|819.7|Oui|Normal|5.48
M058|Eco-Lait concentré|Ingrédient|68.2|575|SUPPLIER_8|47469.4|0.1|743.9|Non|Normal|11.54
M290|Super-Sel liquide|Produit laitier|133.46|870|SUPPLIER_73|128247.5|0.09|2637.0|Non|Élevé|3.92
M275|Eco-Sirop naturel||1026.62|61||256090.17|3.07|1726.91|Non|Critique|3.53
M375|Super-Beurre en poudre|Produit laitier|293.84|882|SUPPLIER_61|243624.44|0.18|2478.0|Oui|Élevé|6.17
M230|Bio-Sucre naturel|Ingrédient|47.01|484|SUPPLIER_6|2760.08|0.17|740.89|Non|Normal|86.62
M233|Premium-Crème en poudre|Produit laitier|430.89|950|SUPPLIER_41|414928.05|0.23|2853.0|Oui|Élevé|3.88
M219|Premium-Amidon en poudre|Produit laitier|521.18|727|SUPPLIER_6|333327.18|0.35|2163.0|Non|Élevé|20.7
M250|Bio-Amidon en poudre|Produit laitier|385.09|739|SUPPLIER_33|347167.3|0.27|2478.0|Non|Élevé|3.96
M376|Eco-Sucre enrichi|Produit laitier|363.37|785|SUPPLIER_12|241360.88|0.29|1989.0|Oui|Normal|20.76
M183|Premium-Beurre enrichi|Produit laitier|373.79|628|SUPPLIER_48|189888.72|0.31|1716.0|Oui|Normal|10.89
M460|Eco-Fromage enrichi|Produit laitier|145.88|669|SUPPLIER_20|84565.65|0.11|1971.0|Oui|Normal|2.82
M448|Super-Sel concentré|Produit laitier|240.92|830|SUPPLIER_51|187864.52|0.14|2598.0|Non|Élevé|6.15
M350|Premium-Arôme naturel|Produit laitier|460.16|376|SUPPLIER_83|190363.66|0.5|1416.0|Oui|Normal|7.76
M051|Bio-Fromage naturel|Ingrédient|332.23|415|SUPPLIER_66|158640.5|0.83|583.1|Oui|Normal|4.88
M170|Ultra-Lait en poudre|Produit laitier|300.66|196|SUPPLIER_34|58957.02|0.64|795.0|Non|Faible|4.33
M285|Eco-Lait enrichi|Produit laitier|326.26|1035|SUPPLIER_83|341763.97|0.2|2850.0|Non|Élevé|4.54
M153|Super-Arôme liquide|Ingrédient|97.57|212|SUPPLIER_59|19893.24|0.5|227.3|Oui|Faible|25.18
M033|Super-Beurre en poudre|Ingrédient|391.73|665|SUPPLIER_82|285330.24|0.51|932.6|Non|Élevé|4.64
M384|Premium-Fromage liquide|Produit laitier|229.75|123|SUPPLIER_24|26972.8|0.99|393.0|Oui|Faible|14.13
M381|Super-Sucre enrichi||221.22|431||38561.05|0.73|1007.16|Non|Normal|103.29
M3u|Super-Sel liquide|Ingréo|927.86|524||98179.22|3.07|1953.84|Non|Normal|3.53
M127|Ultra-Sirop en poudre|Ingrédient|83.22|804|SUPPLIER_78|52266.84|0.11|819.7|Oui|Normal|5.48
M412|Ultra-Sel liquide|Ingrédient|177.98|816|SUPPLIER_71|179169.23|0.21|1060.3|Oui|Élevé|7.75
M267|Super-Fromage en poudre|Produit laitier|372.31|805|SUPPLIER_64|247446.66|0.26|2166.0|Oui|Élevé|7.37
M453|Super-Fromage en poudre|Ingrédient|96.36|647|SUPPLIER_59|66672.29|0.15|765.7|Non|Normal|7.1
M384|Premium-Amidon naturel|Produit laitier|168.8|423|SUPPLIER_3|80560.77|0.2|1479.0|Oui|Normal|3.6
M462|Ultra-Crème enrichi|Ingrédient|294.58|498|SUPPLIER_50|136811.16|0.56|616.2|Oui|Normal|6.03
M263|Bio-Beurre en poudre|Ingrédient|395.47|300|SUPPLIER_79|94563.46|1.43|373.8|Non|Faible|7.21
M495|Premium-Sucre enrichi|Produit laitier|197.4|570|SUPPLIER_31|85360.43|0.19|1596.0|Oui|Normal|3.04
M405|Ultra-Arôme liquide|Produit laitier|123.79|684|SUPPLIER_15|86998.09|0.08|2169.0|Oui|Élevé|10.7
M291|Ultra-Beurre naturel|Ingrédient|331.03|365|SUPPLIER_83|134642.77|0.91|482.4|Oui|Normal|7.6
M232|Eco-Sucre en poudre|Produit laitier|404.19|562|SUPPLIER_42|237700.03|0.33|1851.0|Oui|Normal|4.19
M136|Ultra-Chocolat naturel|Ingrédient|121.54|538|SUPPLIER_67|55410.45|0.28|538.7|Oui|Normal|10.52
M224|Super-Arôme concentré|Produit laitier|73.16|426|SUPPLIER_54|33851.93|0.09|1377.0|Oui|Normal|6.69
M108|Bio-Lait en poudre|Produit laitier|235.52|712|SUPPLIER_73|132818.54|0.17|1920.0|Non|Normal|10.79
M180|Bio-Amidon enrichi|Ingrédient|104.8|602|SUPPLIER_20|62107.28|0.18|714.5|Non|Normal|6.68
M131|Premium-Sel liquide|Produit laitier|1010.99|45|SUPPLIER_31|1258.33|3.07|964.66|Non|Critique|69.95
M314|Ultra-Crème liquide|Produit laitier|57.28|125|SUPPLIER_58|8558.87|0.21|441.0|Oui|Faible|13.65
M163|Bio-Chocolat naturel|Produit laitier|93.04|612|SUPPLIER_70|52098.43|0.1|1638.0|Oui|Normal|4.3
M074|Ultra-Amidon naturel|Ingrédient|153.78|798|SUPPLIER_58|106332.2|0.24|790.6|Non|Normal|9.79
M023|Super-Fromage concentré|Ingrédient|186.59|632|SUPPLIER_74|113061.4|0.33|648.2|Non|Normal|11.78
M043|Ultra-Chocolat naturel|Ingrédient|398.61|355|SUPPLIER_73|143627.51|1.12|423.1|Oui|Normal|22.7
M030|Super-Lait liquide|Produit laitier|323.74|168|SUPPLIER_21|65785.06|0.73|681.0|Oui|Faible|7.95
M046|Bio-Sel concentré|Ingrédient|298.4|822|SUPPLIER_10|267903.46|0.34|998.4|Non|Élevé|21.12
M020|Eco-Fromage concentré|Produit laitier|360.37|282|SUPPLIER_6|129545.36|0.53|1062.0|Non|Normal|8.14
M248|Super-Lait enrichi|Ingrédient|240.07|737|SUPPLIER_21|182778.37|0.36|845.7|Oui|Normal|4.79
M1t|Premium-Sucre naturel||881.97|524|SUPPLIER_67|38429.87|3.07|1953.84|Non|Normal|3.53
M493|Ultra-Lait en poudre|Ingrédient|381.08|254|SUPPLIER_45|94964.85|1.87|283.5|Non|Faible|12.78
M245|Eco-Arôme enrichi|Ingrédient|235.17|360|SUPPLIER_37|84689.81|0.61|511.3|Non|Normal|5.94
M135|Super-Lait liquide|Produit laitier|309.06|350|SUPPLIER_31|124976.3|0.34|1278.0|Non|Normal|9.54
M043|Premium-Sucre enrichi|Ingrédient|426.75|405|SUPPLIER_73|168186.79|1.12|423.1|Oui|Normal|22.7
M405|Eco-Sel naturel|Ingrédient|159.92|312|SUPPLIER_36|55235.0|0.39|468.5|Oui|Normal|9.26
M227|Bio-Sirop en poudre|Ingrédient|490.35|933|SUPPLIER_78|416208.91|0.56|963.9|Non|Élevé|11.18
M3e|Premium-Amidon liquide||319.42|495|SUPPLIER_52|3031.21|1.12|1953.84|Non|Normal|3.53
M295|Bio-Crème liquide|Produit laitier|342.82|178|SUPPLIER_27|72669.72|0.87|675.0|Non|Faible|9.05
M112|Eco-Chocolat concentré|Ingrédient|420.46|450|SUPPLIER_59|244889.02|0.95|624.6|Non|Normal|5.39
M429|Bio-Lait naturel|Produit laitier|90.66|311|SUPPLIER_11|29236.27|0.15|999.0|Oui|Normal|7.14
M196|Eco-Sucre enrichi|Ingrédient|350.23|841|SUPPLIER_53|272408.59|0.44|961.2|Oui|Élevé|4.6
M157|Eco-Lait enrichi|Produit laitier|222.48|850|SUPPLIER_37|223736.18|0.11|3099.0|Oui|Élevé|2.51
M3p|Premium-Chocolat en poudre||869.73|470||3117.56|12.31|1839.67|Non|Normal|13.4
M043|Bio-Amidon concentré|Ingrédient|414.52|720|SUPPLIER_77|300142.78|0.55|876.5|Non|Élevé|4.73
M4m|Super-Sucre naturel||958.76|472||60040.06|3.07|208.56|Non|Normal|23.29
M096|Super-Crème enrichi|Ingrédient|419.82|231|SUPPLIER_7|97620.92|1.67|305.5|Non|Faible|12.41
M2u|Bio-Chocolat concentré||876.39|83|SUPPLIER_14|106637.97|3.07|1963.91|Non|Critique|3.53
M323|Bio-Lait naturel|Produit laitier|68.7|1053|SUPPLIER_39|64469.9|0.03|3054.0|Oui|Élevé|6.06
M220|Ultra-Beurre concentré||985.39|2363||36521.43|2.08|1711.55|Non|Élevé|2.47
M179|Premium-Sirop enrichi|Produit laitier|435.19|526|SUPPLIER_24|210989.13|0.44|1458.0|Non|Normal|9.39
M264|Premium-Beurre en poudre|Produit laitier|385.38|791|SUPPLIER_45|223347.17|0.27|2070.0|Non|Normal|4.75
M345|Bio-Fromage naturel|Ingrédient|222.66|465|SUPPLIER_13|104378.59|0.49|524.3|Oui|Normal|22.16
M380|Eco-Beurre en poudre|Ingrédient|431.75|1046|SUPPLIER_78|435220.19|0.51|1068.3|Non|Élevé|5.11
M398|Eco-Fromage en poudre||416.63|1096|SUPPLIER_6|38489.37|0.23|2795.67|Non|Élevé|0.75
M274|Bio-Crème liquide|Produit laitier|516.87|920|SUPPLIER_35|433478.07|0.26|2802.0|Non|Élevé|5.55
M128|Super-Lait en poudre|Ingrédient|459.97|609|SUPPLIER_49|335517.32|0.77|708.0|Oui|Normal|21.59
M224|Eco-Amidon en poudre|Produit laitier|75.32|521|SUPPLIER_54|35653.38|0.09|1377.0|Oui|Normal|6.69
M255|Super-Chocolat liquide|Ingrédient|60.27|868|SUPPLIER_33|54055.09|0.07|1058.4|Non|Élevé|5.12
M4t|Ultra-Fromage liquide||875.67|98|SUPPLIER_80|120076.17|3.07|1891.16|Non|Critique|36.62
M252|Premium-Sucre concentré||891.83|71|SUPPLIER_16|62967.19|3.07|1516.51|Oui|Critique|3.53
M144|Premium-Beurre concentré|Produit laitier|154.64|273|SUPPLIER_54|36309.93|0.31|744.0|Non|Faible|10.45
M101|Bio-Crème concentré|Ingrédient|169.02|966|SUPPLIER_52|119650.36|0.19|949.4|Oui|Élevé|6.78
M188|Super-Crème concentré|Ingrédient|161.81|653|SUPPLIER_69|88605.34|0.24|765.8|Oui|Normal|5.59
M313|Super-Sirop concentré|Ingrédient|212.26|324|SUPPLIER_68|62827.49|0.74|407.2|Non|Normal|7.31
M056|Eco-Sucre concentré|Ingrédient|77.11|352|SUPPLIER_62|23803.35|0.22|453.4|Oui|Normal|6.91
M108|Eco-Chocolat enrichi|Ingrédient|448.59|443|SUPPLIER_35|190542.53|1.11|591.1|Non|Normal|4.49
M077|Ultra-Amidon enrichi|Ingrédient|241.92|955|SUPPLIER_50|233594.04|0.31|983.5|Non|Élevé|6.74
M028|Premium-Sirop liquide|Produit laitier|454.42|554|SUPPLIER_67|228332.94|0.41|1611.0|Non|Normal|10.95
M016|Eco-Fromage concentré|Produit laitier|366.83|742|SUPPLIER_59|237872.83|0.27|2022.0|Non|Normal|9.09
M386|Premium-Fromage enrichi|Ingrédient|390.57|588|SUPPLIER_13|210730.41|0.62|668.4|Non|Normal|21.68
M110|Ultra-Sirop naturel|Ingrédient|228.1|186|SUPPLIER_14|46024.53|0.98|254.8|Oui|Faible|24.59
M427|Eco-Arôme enrichi|Ingrédient|192.98|763|SUPPLIER_58|142787.87|0.32|786.7|Oui|Normal|5.55
M381|Premium-Amidon liquide|Produit laitier|415.97|568|SUPPLIER_70|241809.91|0.41|1614.0|Non|Normal|10.95
M357|Bio-Fromage concentré|Produit laitier|465.32|153|SUPPLIER_17|65049.39|1.49|594.0|Oui|Faible|5.38
M448|Ultra-Amidon enrichi|Produit laitier|324.1|162|SUPPLIER_57|53691.34|0.88|591.0|Oui|Faible|6.91
M163|Eco-Fromage naturel|Ingrédient|441.22|144|SUPPLIER_32|61038.46|3.04|249.5|Non|Faible|10.23
M428|Bio-Lait enrichi|Ingrédient|479.2|791|SUPPLIER_31|400886.46|0.49|1160.9|Non|Élevé|3.09
M160|Bio-Arôme naturel|Ingrédient|124.16|214|SUPPLIER_17|22332.94|0.64|228.0|Non|Faible|15.56
M016|Bio-Sel en poudre|Produit laitier|340.65|564|SUPPLIER_59|223207.64|0.27|2022.0|Non|Normal|9.09
M327|Ultra-Chocolat en poudre|Produit laitier|273.63|419|SUPPLIER_80|109672.1|0.36|1191.0|Non|Normal|9.63
M144|Ultra-Sucre liquide|Ingrédient|403.17|840|SUPPLIER_55|465344.48|0.44|1117.3|Non|Élevé|9.35
M250|Premium-Sirop concentré|Produit laitier|240.51|637|SUPPLIER_6|142228.12|0.22|1836.0|Oui|Normal|2.89
M187|Premium-Sirop en poudre|Produit laitier|265.54|99|SUPPLIER_13|32963.66|1.08|423.0|Oui|Faible|9.62
M237|Bio-Beurre liquide|Ingrédient|100.41|743|SUPPLIER_1|73085.79|0.12|877.4|Oui|Élevé|21.28
M439|Eco-Chocolat en poudre|Produit laitier|112.73|366|SUPPLIER_66|41258.98|0.15|1182.0|Non|Normal|11.3
M246|Ultra-Chocolat liquide|Ingrédient|119.43|532|SUPPLIER_72|73569.07|0.23|685.4|Oui|Normal|7.3
M101|Super-Sel en poudre|Ingrédient|350.24|196|SUPPLIER_74|81306.28|1.5|345.2|Non|Faible|7.64
M043|Ultra-Chocolat concentré|Ingrédient|362.21|587|SUPPLIER_77|300479.18|0.55|876.5|Non|Élevé|4.73
M295|Eco-Amidon naturel|Produit laitier|285.09|733|SUPPLIER_39|199908.86|0.2|2094.0|Non|Normal|4.74
M072|Bio-Fromage en poudre|Ingrédient|231.24|1161|SUPPLIER_67|258599.89|0.25|1166.9|Oui|Élevé|4.35
M382|Ultra-Chocolat en poudre||84.37|370|SUPPLIER_69|46934.3|0.29|1476.31|Non|Normal|3.53
M028|Eco-Crème concentré|Produit laitier|146.14|575|SUPPLIER_6|73101.52|0.14|1608.0|Oui|Normal|5.97
M198|Bio-Chocolat concentré|Produitp|976.01|951|SUPPLIER_15|37676.8|0.54|1463.12|Oui|Élevé|50.57
M057|Eco-Amidon naturel|Produit laitier|315.53|738|SUPPLIER_68|281653.37|0.21|2484.0|Oui|Élevé|10.61
M274|Bio-Amidon liquide|Produit laitier|414.05|425|SUPPLIER_15|178035.9|0.51|1317.0|Oui|Normal|5.21
M472|Ultra-Sel naturel|Produit laitier|69.16|841|SUPPLIER_28|57988.51|0.04|2688.0|Oui|Élevé|8.9
M360|Super-Crème naturel|Produit laitier|69.91|771|SUPPLIER_58|59659.9|0.04|2592.0|Non|Élevé|5.59
M140|Premium-Amidon concentré|Produit laitier|283.04|243|SUPPLIER_37|85380.07|0.49|957.0|Oui|Normal|8.31
M459|Super-Crème naturel|Produit laitier|384.43|588|SUPPLIER_72|173855.36|0.35|1689.0|Oui|Normal|3.46
M145|Bio-Arôme liquide|Produit laitier|989.1|427||194279.07|3.07|2153.16|Non|Normal|36.62
M041|Eco-Fromage liquide|Ingrédient|338.68|167|SUPPLIER_25|52644.08|2.32|287.2|Non|Faible|9.08
M190|Super-Sirop enrichi|Ingrédient|337.54|504|SUPPLIER_26|163269.96|0.7|587.6|Non|Normal|6.15
M486|Bio-Lait naturel|Ingrédient|379.01|397|SUPPLIER_7|141202.92|0.86|608.7|Non|Normal|4.4
M378|Super-Chocolat en poudre|Produit laitier|82.8|380|SUPPLIER_79|39817.8|0.08|1485.0|Non|Normal|6.05
M181|Bio-Beurre enrichi|Produit laitier|160.14|352|SUPPLIER_8|62098.42|0.18|1350.0|Non|Normal|6.71
M158|Ultra-Arôme concentré|Ingrédient|424.8|1079|SUPPLIER_33|458251.51|0.47|1118.4|Non|Élevé|9.35
M144|Bio-Sel concentré|Produit laitier|133.94|278|SUPPLIER_54|36110.31|0.31|744.0|Non|Faible|10.45
M356|Premium-Sel liquide|Produit laitier|197.38|165|SUPPLIER_73|29790.07|0.54|564.0|Oui|Faible|8.5
M500|Eco-Fromage liquide|Ingrédient|131.97|145|SUPPLIER_80|22622.27|0.93|258.3|Oui|Faible|9.87
M086|Premium-Chocolat enrichi|Ingrédient|470.41|377|SUPPLIER_5|170783.64|1.45|423.6|Non|Normal|8.53
M466|Super-Fromage concentré|Produit laitier|397.06|252|SUPPLIER_49|105934.51|0.66|858.0|Oui|Faible|10.16
M098|Super-Sucre naturel||929.67|444|SUPPLIER_61|34984.27|3.07|381.96|Non|Normal|8.84
M279|Bio-Crème en poudre|Produit laitier|116.08|726|SUPPLIER_81|80295.19|0.09|2196.0|Oui|Élevé|4.05
M382|Super-Crème naturel||80.56|450|SUPPLIER_69|44132.91|0.29|1476.31|Non|Normal|3.53
M343|Bio-Sucre liquide|Produit laitier|182.14|618|SUPPLIER_79|114364.79|0.16|1830.0|Non|Normal|7.51
M460|Ultra-Crème naturel|Produit laitier|413.49|695|SUPPLIER_42|308862.82|0.27|2247.0|Oui|Élevé|4.69
M231|Eco-Sirop en poudre|Produit laitier|426.64|612|SUPPLIER_16|313501.74|0.28|2253.0|Oui|Élevé|7.35
M291|Eco-Sucre en poudre|Produit laitier|223.08|599|SUPPLIER_26|148293.84|0.15|2133.0|Non|Normal|3.25
M006|Bio-Chocolat enrichi|Ingrédient|318.83|225|SUPPLIER_53|68513.82|1.25|350.7|Oui|Faible|7.55
M391|Super-Sirop enrichi|Ingrédient|392.21|499|SUPPLIER_52|219785.36|0.76|619.6|Non|Normal|11.87
M088|Eco-Arôme enrichi|Produit laitier|311.85|736|SUPPLIER_41|238327.67|0.19|2487.0|Non|Élevé|2.64
M169|Premium-Lait liquide|Produit laitier|322.05|854|SUPPLIER_82|225736.66|0.21|2283.0|Non|Élevé|7.34
M224|Super-Amidon enrichi|Produit laitier|78.56|506|SUPPLIER_54|37320.65|0.09|1377.0|Oui|Normal|6.69
M332|Ultra-Sel en poudre|Ingrédient|151.59|480|SUPPLIER_51|94192.2|0.28|728.0|Non|Normal|5.06
M227|Eco-Sel concentré|Ingrédient|316.53|928|SUPPLIER_10|280338.72|0.3|1097.0|Oui|Élevé|11.03
M462|Ultra-Sel naturel|Ingrédient|73.03|327|SUPPLIER_24|20790.93|0.21|390.2|Oui|Normal|11.44
M0p|Premium-Fromage enrichi||154.11|391|SUPPLIER_5|9653.17|0.48|791.29|Non|Normal|8.84
M005|Premium-Sucre enrichi|Produit laitier|66.3|575|SUPPLIER_26|48519.25|0.06|1968.0|Oui|Normal|3.31
M039|Premium-Chocolat liquide|Ingrédient|68.08|803|SUPPLIER_36|39790.62|0.09|816.3|Oui|Normal|7.0
M153|Premium-Lait liquide|Ingrédient|90.67|186|SUPPLIER_59|19561.87|0.5|227.3|Oui|Faible|25.18
M011|Bio-Sucre enrichi|Ingrédient|113.2|423|SUPPLIER_27|50719.53|0.24|613.9|Non|Normal|4.73
M357|Premium-Amidon concentré|Produit laitier|479.86|140|SUPPLIER_17|68291.46|1.49|594.0|Oui|Faible|5.38
M155|Premium-Sirop enrichi|Ingrédient|433.81|836|SUPPLIER_75|339025.26|0.52|950.0|Oui|Élevé|21.18
M451|Ultra-Crème en poudre|Ingrédient|95.72|131|SUPPLIER_7|11139.71|0.83|253.1|Non|Faible|10.76
M162|Eco-Crème naturel|Produit laitier|153.88|965|SUPPLIER_77|132450.4|0.09|2724.0|Non|Élevé|3.08
M313|Eco-Sel en poudre|Produit laitier|936.7|39||1472.29|3.07|752.29|Oui|Critique|23.29
M388|Eco-Crème liquide|Produit laitier|454.51|718|SUPPLIER_30|321531.03|0.34|2217.0|Non|Élevé|6.25
M323|Ultra-Amidon enrichi|Produit laitier|341.06|1027|SUPPLIER_82|307774.85|0.18|2829.0|Oui|Élevé|10.54
M2p|Eco-Sel enrichi|Produiti|959.76|53|SUPPLIER_47|155281.1|3.07|791.29|Oui|Critique|8.84
M019|Premium-Beurre enrichi|Produit laitier|146.96|864|SUPPLIER_16|117209.63|0.07|2799.0|Non|Élevé|7.21
M191|Bio-Amidon naturel|Ingrédient|282.84|483|SUPPLIER_83|123544.39|0.56|579.8|Non|Normal|7.65
M2p|Premium-Chocolat naturel|Ingrédient|899.18|10|SUPPLIER_27|33540.05|3.07|1953.84|Oui|Critique|3.53
M295|Premium-Sel enrichi|Produit laitier|457.05|813|SUPPLIER_40|381542.81|0.26|2745.0|Oui|Élevé|4.56
M410|Super-Sirop liquide|Produit laitier|243.39|908|SUPPLIER_3|178092.35|0.15|2358.0|Non|Élevé|5.65
M182|Premium-Sucre concentré|Produit laitier|501.38|507|SUPPLIER_28|308604.97|0.4|1896.0|Non|Normal|4.16
M205|Premium-Arôme enrichi|Produit laitier|238.6|280|SUPPLIER_28|64777.69|0.44|885.0|Non|Faible|7.36
M249|Super-Lait enrichi|Produit laitier|121.34|702|SUPPLIER_44|81494.57|0.1|2088.0|Non|Normal|3.26
M2v|Eco-Beurre concentré||210.17|23|SUPPLIER_15|58941.79|0.7|1385.31|Non|Critique|3.53
M1c|Super-Arôme en poudre|Ingrédient|446.32|70||34096.92|6.29|75.1|Non|Critique|98.72
M490|Premium-Chocolat concentré|Produit laitier|212.05|730|SUPPLIER_29|144864.53|0.16|2061.0|Non|Normal|5.75
M151|Premium-Sirop enrichi|Produit laitier|115.74|577|SUPPLIER_16|96919.07|0.09|2157.0|Oui|Élevé|20.7
M154|Eco-Fromage en poudre|Produit laitier|169.81|371|SUPPLIER_26|66833.09|0.23|1314.0|Non|Normal|3.76
M263|Premium-Fromage naturel|Ingrédient|352.24|273|SUPPLIER_79|86104.62|1.43|373.8|Non|Faible|7.21
M372|Eco-Chocolat naturel|Ingrédient|218.58|611|SUPPLIER_10|134928.02|0.35|709.6|Non|Normal|7.23
M163|Ultra-Sel en poudre|Produit laitier|109.74|467|SUPPLIER_70|48846.87|0.1|1638.0|Oui|Normal|4.3
M007|Eco-Beurre liquide|Ingrédient|336.9|665|SUPPLIER_55|232764.48|0.5|806.9|Oui|Normal|6.47
M397|Ultra-Crème concentré|Ingrédient|287.55|540|SUPPLIER_51|143871.55|0.6|559.1|Oui|Normal|12.08
M397|Super-Arôme en poudre|Ingrédient|273.14|549|SUPPLIER_51|136107.15|0.6|559.1|Oui|Normal|12.08
M206|Super-Sucre liquide|Produit laitier|280.59|233|SUPPLIER_69|88928.43|0.54|915.0|Non|Faible|5.15
M158|Ultra-Sucre naturel|Produit laitier|78.55|390|SUPPLIER_65|27493.35|0.1|1101.0|Oui|Normal|21.38
M248|Premium-Lait naturel|Ingrédient|226.39|708|SUPPLIER_21|172282.65|0.36|845.7|Oui|Normal|4.79
M006|Premium-Sucre concentré|Produit laitier|55.65|116|SUPPLIER_55|7467.82|0.19|441.0|Oui|Faible|12.04
M383|Bio-Sucre liquide|Produit laitier|194.91|964|SUPPLIER_68|199606.8|0.13|2595.0|Non|Élevé|4.6
M002|Ultra-Beurre liquide|Ingrédient|339.68|877|SUPPLIER_38|300211.89|0.35|1219.2|Oui|Élevé|3.03
M118|Eco-Lait naturel|Ingrédient|205.9|308|SUPPLIER_20|69506.64|0.66|400.5|Oui|Normal|8.73
M001|Premium-Sirop naturel|Produit laitier|261.3|140|SUPPLIER_12|32135.15|1.2|375.0|Oui|Faible|24.17
M306|Super-Fromage naturel|Ingrédient|457.66|734|SUPPLIER_39|287509.29|0.65|752.0|Oui|Normal|21.49
M448|Ultra-Fromage naturel|Produit laitier|253.61|820|SUPPLIER_51|208127.77|0.14|2598.0|Non|Élevé|6.15
M195|Ultra-Fromage concentré|Produit laitier|285.35|319|SUPPLIER_64|85343.18|0.52|870.0|Non|Faible|8.48
M157|Bio-Sirop enrichi|Produit laitier|423.31|1056|SUPPLIER_20|320913.24|0.21|2718.0|Oui|Élevé|20.55
M247|Super-Beurre naturel|Ingrédient|392.05|243|SUPPLIER_15|113627.7|1.4|334.0|Oui|Faible|23.45
M136|Ultra-Chocolat en poudre|Ingrédient|127.69|426|SUPPLIER_67|54987.81|0.28|538.7|Oui|Normal|10.52
M295|Super-Crème liquide|Produit laitier|422.42|872|SUPPLIER_40|379012.33|0.26|2745.0|Oui|Élevé|4.56
M269|Super-Amidon naturel|Produit laitier|419.3|941|SUPPLIER_77|438654.05|0.24|2880.0|Non|Élevé|10.53
M092|Eco-Arôme en poudre|Ingrédient|362.32|715|SUPPLIER_45|220144.4|0.53|698.1|Oui|Normal|21.61
M232|Eco-Sel en poudre|Ingrédient|136.92|1051|SUPPLIER_53|118626.32|0.14|1110.1|Oui|Élevé|5.06
M447|Ultra-Amidon naturel|Produit laitier|190.94|262|SUPPLIER_74|57165.89|0.39|843.0|Oui|Faible|10.19
M179|Bio-Amidon en poudre|Produit laitier|449.04|870|SUPPLIER_26|383395.64|0.28|2430.0|Oui|Élevé|10.62
M179|Bio-Sucre en poudre|Ingrédient|133.52|989|SUPPLIER_28|127017.01|0.15|1005.1|Non|Élevé|9.47
M278|Premium-Crème concentré|Produit laitier|457.41|664|SUPPLIER_73|287895.29|0.39|1971.0|Non|Normal|4.13
M299|Eco-Sirop en poudre|Ingrédient|396.44|315|SUPPLIER_9|149069.22|1.05|465.2|Oui|Normal|9.28
M395|Ultra-Beurre naturel|Ingrédient|470.58|1008|SUPPLIER_64|476847.06|0.56|1037.9|Non|Élevé|6.12
M219|Super-Crème enrichi|Produit laitier|63.15|809|SUPPLIER_78|53264.74|0.04|2688.0|Non|Élevé|4.57
