Equipment_ID,Equipment_Name,Category,Maintenance_Cycle,Location,Manufacturer,CO2_Emissions_kg,Energy_Consumption_kWh,Energy_Type,Maintenance_Frequency,Estimated_Lifetime_Years
E9950,Mélangeur Industriel,Stockage,Mensuel,Atelier Principal,AgroTech Inc.,779.77,2898.03,Fioul,Annuel,5
E7180,Convoyeur,Stockage,Trimestriel,Usine Sousse,AgroTeq,721.38,1785.94,Solaire,Bimensuel,24
E4699,Chauffe-Eau Industriel,Mélange,Bimensuel,Usine Tunis,AgroTech Inc.,389.13,4144.24,Gaz Naturel,Trimestriel,7
E7868,Machine de Conditionnement,Conditionnement,Annuel,Usine Cenk,CleanTech Solutions,596.08,4911.11,Gaz Naturel,Annuel,24
E9631,Mélangeur Industriel,Embouteillage,Annuel,Usine Cenk,AgroTech Inc.,959.33,2442.79,Fioul,Bimensuel,7
E5868,Robot Emballeur,Embouteillage,Mensuel,Atelier Principal,CleanTech Solutions,649.16,1173.53,Solaire,Annuel,21
E2200,Cuve de Stockage,Embouteillage,Trimestriel,Usine Tunis,RoboPack Inc.,162.68,3393.07,Fioul,Annuel,18
E4719,Convoyeur,Nettoyage,Mensuel,Usine Gabès,PackEquip SARL,996.29,3832.71,Gaz Naturel,Trimestriel,17
E6943,Cuve de Stockage,Stockage,Mensuel,Usine Sousse,AgroTeq,209.12,3147.41,Électrique,Mensuel,21
E9486,Convoyeur,Mélange,Trimestriel,Atelier Principal,AgroTeq,731.8,1978.55,Solaire,Mensuel,9
E6749,Cuve de Stockage,Conditionnement,Annuel,Usine Tunis,PackEquip SARL,531.46,4230.07,Solaire,Bimensuel,19
E7590,Compresseur d'Air,Conditionnement,Bimensuel,Atelier Principal,AgroTech Inc.,101.87,3852.12,Gaz Naturel,Mensuel,16
E3941,Robot Emballeur,Stockage,Mensuel,Usine Gabès,PackEquip SARL,944.19,3424.07,Électrique,Annuel,8
E3851,Cuve de Stockage,Conditionnement,Bimensuel,Usine Cenk,AgroTech Inc.,195.8,1744.55,Électrique,Mensuel,7
E2918,Machine de Conditionnement,Mélange,Bimensuel,Atelier Principal,AgroTech Inc.,518.22,3313.54,Solaire,Annuel,9
E3796,Mélangeur Industriel,Nettoyage,Bimensuel,Usine Tunis,PackEquip SARL,431.39,1475.41,Gaz Naturel,Mensuel,13
E9456,Système de Pesée,Conditionnement,Trimestriel,Usine Cenk,AgroTech Inc.,763.52,1195.34,Fioul,Annuel,23
E3949,Compresseur d'Air,Conditionnement,Annuel,Usine Sousse,PackEquip SARL,777.72,2522.78,Solaire,Trimestriel,20
E8805,Machine de Conditionnement,Stockage,Trimestriel,Atelier Principal,AgroTeq,267.26,1426.26,Gaz Naturel,Bimensuel,16
E6778,Machine de Conditionnement,Stockage,Bimensuel,Usine Cenk,AgroTech Inc.,293.29,4356.96,Solaire,Mensuel,25
E9110,Chauffe-Eau Industriel,Embouteillage,Mensuel,Usine Sousse,PackEquip SARL,582.74,3223.8,Solaire,Mensuel,22
E3876,Chauffe-Eau Industriel,Conditionnement,Annuel,Atelier Principal,AgroTech Inc.,654.81,3144.95,Gaz Naturel,Annuel,13
E5846,Machine de Conditionnement,Nettoyage,Bimensuel,Usine Tunis,AgroTeq,119.96,3931.29,Électrique,Annuel,13
E9035,Compresseur d'Air,Conditionnement,Mensuel,Usine Tunis,CleanTech Solutions,148.36,3920.74,Gaz Naturel,Trimestriel,5
E2237,Cuve de Stockage,Embouteillage,Annuel,Atelier Principal,CleanTech Solutions,925.7,2466.02,Gaz Naturel,Annuel,17
E9556,Robot Emballeur,Embouteillage,Bimensuel,Usine Cenk,PackEquip SARL,734.61,3209.57,Électrique,Annuel,11
E7174,Système de Pesée,Mélange,Bimensuel,Usine Gabès,RoboPack Inc.,844.88,4177.64,Électrique,Mensuel,23
E4062,Mélangeur Industriel,Mélange,Bimensuel,Atelier Principal,PackEquip SARL,611.72,4445.4,Électrique,Mensuel,13
E8789,Machine de Conditionnement,Stockage,Annuel,Atelier Principal,CleanTech Solutions,282.21,4060.66,Électrique,Mensuel,18
E1697,Cuve de Stockage,Nettoyage,Annuel,Usine Cenk,RoboPack Inc.,230.94,1185.09,Gaz Naturel,Annuel,13
E4413,Compresseur d'Air,Stockage,Annuel,Atelier Principal,RoboPack Inc.,544.46,4281.92,Solaire,Trimestriel,19
E2029,Robot Emballeur,Embouteillage,Mensuel,Usine Tunis,CleanTech Solutions,947.5,1367.22,Gaz Naturel,Trimestriel,21
E7226,Mélangeur Industriel,Conditionnement,Bimensuel,Usine Cenk,RoboPack Inc.,802.68,2409.67,Solaire,Bimensuel,19
E2230,Convoyeur,Nettoyage,Trimestriel,Usine Sousse,AgroTeq,607.0,4355.25,Électrique,Trimestriel,11
E9069,Mélangeur Industriel,Embouteillage,Trimestriel,Usine Cenk,RoboPack Inc.,793.43,3622.1,Solaire,Trimestriel,12
E9359,Mélangeur Industriel,Nettoyage,Bimensuel,Atelier Principal,RoboPack Inc.,932.32,2916.04,Électrique,Annuel,20
E2508,Cuve de Stockage,Stockage,Bimensuel,Usine Sousse,RoboPack Inc.,612.08,1534.42,Fioul,Trimestriel,22
E7361,Chauffe-Eau Industriel,Nettoyage,Trimestriel,Usine Sousse,AgroTeq,329.97,4654.29,Solaire,Mensuel,7
E4226,Machine de Conditionnement,Stockage,Bimensuel,Atelier Principal,PackEquip SARL,932.43,4258.34,Solaire,Mensuel,9
E1369,Système de Pesée,Mélange,Trimestriel,Usine Gabès,RoboPack Inc.,920.1,2924.63,Fioul,Trimestriel,20
E6777,Système de Pesée,Mélange,Trimestriel,Usine Cenk,AgroTech Inc.,888.82,1794.7,Fioul,Bimensuel,15
E2935,Mélangeur Industriel,Nettoyage,Trimestriel,Usine Cenk,AgroTech Inc.,521.15,4150.44,Solaire,Mensuel,13
E1308,Machine de Conditionnement,Conditionnement,Trimestriel,Usine Sousse,CleanTech Solutions,573.6,1404.6,Gaz Naturel,Bimensuel,16
E1519,Convoyeur,Stockage,Bimensuel,Usine Tunis,AgroTech Inc.,808.27,1170.3,Gaz Naturel,Annuel,5
E9429,Robot Emballeur,Conditionnement,Trimestriel,Usine Gabès,RoboPack Inc.,960.93,3814.14,Gaz Naturel,Annuel,5
E8930,Mélangeur Industriel,Stockage,Trimestriel,Usine Sousse,CleanTech Solutions,763.91,2003.19,Électrique,Trimestriel,8
E4715,Cuve de Stockage,Conditionnement,Bimensuel,Usine Sousse,AgroTeq,514.48,1651.08,Solaire,Bimensuel,13
E3247,Chauffe-Eau Industriel,Mélange,Annuel,Usine Gabès,AgroTeq,277.66,2734.77,Fioul,Trimestriel,8
E2921,Machine de Conditionnement,Conditionnement,Bimensuel,Atelier Principal,PackEquip SARL,794.26,3854.45,Gaz Naturel,Trimestriel,16
E4789,Compresseur d'Air,Nettoyage,Trimestriel,Usine Tunis,PackEquip SARL,426.67,4228.34,Fioul,Trimestriel,23
E3267,Système de Pesée,Mélange,Annuel,Usine Gabès,RoboPack Inc.,124.57,1800.37,Solaire,Bimensuel,16
E2226,Compresseur d'Air,Mélange,Bimensuel,Usine Gabès,PackEquip SARL,208.49,4922.1,Gaz Naturel,Bimensuel,17
E8055,Convoyeur,Stockage,Trimestriel,Usine Gabès,AgroTech Inc.,634.14,1512.63,Solaire,Trimestriel,24
E3363,Mélangeur Industriel,Nettoyage,Mensuel,Atelier Principal,PackEquip SARL,431.3,2131.41,Électrique,Annuel,10
E7959,Chauffe-Eau Industriel,Embouteillage,Mensuel,Usine Cenk,AgroTeq,319.89,2623.69,Solaire,Bimensuel,18
E8811,Robot Emballeur,Mélange,Mensuel,Usine Tunis,RoboPack Inc.,532.19,3269.61,Électrique,Bimensuel,17
E9658,Convoyeur,Stockage,Trimestriel,Atelier Principal,AgroTeq,219.73,1775.17,Fioul,Annuel,15
E1372,Système de Pesée,Mélange,Annuel,Atelier Principal,RoboPack Inc.,706.84,3630.62,Solaire,Annuel,18
E3419,Mélangeur Industriel,Mélange,Trimestriel,Usine Sousse,AgroTeq,483.35,4468.18,Solaire,Trimestriel,9
E8072,Compresseur d'Air,Mélange,Mensuel,Usine Tunis,PackEquip SARL,873.33,4699.65,Fioul,Bimensuel,23
E4569,Convoyeur,Nettoyage,Bimensuel,Usine Cenk,RoboPack Inc.,487.03,4800.65,Électrique,Annuel,5
E6724,Machine de Conditionnement,Mélange,Mensuel,Usine Gabès,RoboPack Inc.,284.02,2431.73,Solaire,Trimestriel,20
E9461,Chauffe-Eau Industriel,Nettoyage,Bimensuel,Usine Gabès,AgroTeq,841.52,3557.27,Solaire,Annuel,17
E5661,Système de Pesée,Embouteillage,Trimestriel,Usine Cenk,AgroTeq,717.04,3430.98,Solaire,Bimensuel,17
E5462,Convoyeur,Mélange,Annuel,Usine Sousse,PackEquip SARL,149.56,4341.25,Fioul,Bimensuel,16
E7572,Cuve de Stockage,Mélange,Trimestriel,Usine Sousse,CleanTech Solutions,342.89,1176.1,Fioul,Bimensuel,11
E3110,Machine de Conditionnement,Nettoyage,Annuel,Usine Cenk,CleanTech Solutions,794.47,1838.99,Solaire,Mensuel,12
E7130,Compresseur d'Air,Stockage,Bimensuel,Usine Tunis,RoboPack Inc.,390.61,1376.8,Fioul,Trimestriel,10
E6412,Système de Pesée,Mélange,Annuel,Usine Cenk,AgroTeq,366.64,3491.35,Fioul,Annuel,23
E3333,Compresseur d'Air,Embouteillage,Annuel,Atelier Principal,RoboPack Inc.,451.84,4418.66,Fioul,Bimensuel,14
E4207,Mélangeur Industriel,Nettoyage,Mensuel,Usine Tunis,CleanTech Solutions,540.58,3593.73,Fioul,Annuel,17
E3235,Robot Emballeur,Conditionnement,Bimensuel,Usine Sousse,PackEquip SARL,756.44,3535.83,Solaire,Trimestriel,12
E1236,Compresseur d'Air,Embouteillage,Mensuel,Usine Gabès,CleanTech Solutions,909.52,1623.09,Fioul,Annuel,15
E4740,Convoyeur,Mélange,Trimestriel,Usine Tunis,CleanTech Solutions,335.92,3278.99,Gaz Naturel,Annuel,11
E4594,Machine de Conditionnement,Stockage,Annuel,Usine Gabès,AgroTech Inc.,389.15,2594.35,Électrique,Bimensuel,13
E8779,Mélangeur Industriel,Mélange,Annuel,Atelier Principal,PackEquip SARL,948.13,3616.42,Gaz Naturel,Annuel,7
E7661,Compresseur d'Air,Nettoyage,Trimestriel,Usine Sousse,RoboPack Inc.,468.1,1463.0,Fioul,Bimensuel,21
E2355,Compresseur d'Air,Mélange,Annuel,Atelier Principal,CleanTech Solutions,458.05,1401.33,Électrique,Trimestriel,17
E3294,Chauffe-Eau Industriel,Stockage,Annuel,Atelier Principal,RoboPack Inc.,432.01,1569.53,Électrique,Annuel,5
E5762,Chauffe-Eau Industriel,Mélange,Trimestriel,Usine Gabès,CleanTech Solutions,713.89,4436.26,Gaz Naturel,Bimensuel,23
E7028,Cuve de Stockage,Conditionnement,Annuel,Atelier Principal,CleanTech Solutions,272.73,1382.4,Gaz Naturel,Bimensuel,17
E2357,Cuve de Stockage,Mélange,Mensuel,Usine Sousse,AgroTeq,866.54,4444.77,Gaz Naturel,Bimensuel,23
E3090,Système de Pesée,Embouteillage,Annuel,Usine Tunis,AgroTeq,541.91,4975.87,Fioul,Mensuel,6
E5753,Machine de Conditionnement,Conditionnement,Trimestriel,Atelier Principal,PackEquip SARL,724.73,1489.41,Solaire,Mensuel,20
E2984,Cuve de Stockage,Conditionnement,Mensuel,Usine Tunis,PackEquip SARL,280.27,2587.33,Solaire,Annuel,18
E3664,Machine de Conditionnement,Stockage,Trimestriel,Atelier Principal,CleanTech Solutions,784.98,4091.86,Gaz Naturel,Annuel,16
E7874,Robot Emballeur,Stockage,Mensuel,Atelier Principal,CleanTech Solutions,259.64,3497.59,Solaire,Bimensuel,9
E6818,Convoyeur,Mélange,Mensuel,Usine Gabès,RoboPack Inc.,134.41,3140.75,Fioul,Annuel,15
E6104,Cuve de Stockage,Mélange,Trimestriel,Usine Tunis,PackEquip SARL,575.38,4106.2,Gaz Naturel,Bimensuel,22
E3362,Machine de Conditionnement,Mélange,Bimensuel,Usine Cenk,RoboPack Inc.,525.04,1495.13,Fioul,Annuel,5
E5433,Compresseur d'Air,Mélange,Trimestriel,Atelier Principal,PackEquip SARL,968.71,1362.42,Solaire,Mensuel,18
E8235,Convoyeur,Stockage,Mensuel,Atelier Principal,AgroTeq,325.48,4512.46,Gaz Naturel,Bimensuel,20
E4491,Chauffe-Eau Industriel,Mélange,Annuel,Usine Tunis,PackEquip SARL,739.46,3912.4,Solaire,Annuel,9
E9000,Convoyeur,Stockage,Annuel,Usine Sousse,PackEquip SARL,949.01,1285.36,Électrique,Bimensuel,25
E1827,Cuve de Stockage,Nettoyage,Trimestriel,Usine Cenk,RoboPack Inc.,289.13,4873.18,Électrique,Trimestriel,8
E2188,Robot Emballeur,Conditionnement,Bimensuel,Usine Tunis,AgroTeq,892.15,1113.58,Solaire,Trimestriel,13
E2888,Cuve de Stockage,Embouteillage,Annuel,Atelier Principal,AgroTeq,126.77,4033.75,Solaire,Mensuel,7
E6569,Système de Pesée,Nettoyage,Bimensuel,Usine Sousse,CleanTech Solutions,309.32,4301.47,Solaire,Annuel,25
E5379,Robot Emballeur,Stockage,Annuel,Usine Gabès,AgroTech Inc.,830.38,1446.87,Fioul,Annuel,9
E8146,Cuve de Stockage,Mélange,Mensuel,Usine Cenk,CleanTech Solutions,859.89,2902.27,Électrique,Bimensuel,21
E2737,Mélangeur Industriel,Nettoyage,Bimensuel,Atelier Principal,AgroTeq,775.09,2094.98,Fioul,Bimensuel,23
E5157,Robot Emballeur,Embouteillage,Mensuel,Usine Gabès,PackEquip SARL,227.89,2485.2,Gaz Naturel,Mensuel,14
E9040,Chauffe-Eau Industriel,Stockage,Trimestriel,Usine Gabès,PackEquip SARL,370.31,4186.49,Gaz Naturel,Annuel,19
E6599,Mélangeur Industriel,Mélange,Annuel,Usine Tunis,RoboPack Inc.,638.0,2666.64,Fioul,Mensuel,17
E1208,Mélangeur Industriel,Embouteillage,Bimensuel,Atelier Principal,RoboPack Inc.,410.76,3364.37,Solaire,Annuel,23
E6224,Système de Pesée,Nettoyage,Mensuel,Usine Cenk,AgroTeq,988.44,2646.98,Gaz Naturel,Trimestriel,17
E5217,Machine de Conditionnement,Conditionnement,Trimestriel,Usine Tunis,AgroTeq,931.1,1961.75,Gaz Naturel,Mensuel,22
E2773,Convoyeur,Stockage,Trimestriel,Usine Gabès,CleanTech Solutions,387.56,1598.93,Électrique,Bimensuel,15
E6344,Chauffe-Eau Industriel,Conditionnement,Trimestriel,Atelier Principal,PackEquip SARL,674.07,3125.39,Fioul,Mensuel,17
E6053,Système de Pesée,Stockage,Trimestriel,Usine Tunis,PackEquip SARL,392.67,1326.58,Gaz Naturel,Mensuel,12
E5059,Compresseur d'Air,Mélange,Mensuel,Usine Cenk,CleanTech Solutions,364.05,2464.04,Électrique,Annuel,15
E8096,Cuve de Stockage,Mélange,Annuel,Usine Tunis,AgroTech Inc.,707.51,3024.95,Fioul,Mensuel,25
E9001,Cuve de Stockage,Embouteillage,Bimensuel,Usine Cenk,PackEquip SARL,298.01,2436.5,Gaz Naturel,Bimensuel,11
E1228,Machine de Conditionnement,Conditionnement,Bimensuel,Atelier Principal,RoboPack Inc.,303.98,2888.16,Solaire,Trimestriel,6
E6958,Système de Pesée,Nettoyage,Bimensuel,Usine Gabès,PackEquip SARL,643.17,2871.64,Fioul,Trimestriel,6
E7569,Mélangeur Industriel,Mélange,Mensuel,Atelier Principal,RoboPack Inc.,324.61,3670.32,Gaz Naturel,Bimensuel,10
E6677,Système de Pesée,Stockage,Annuel,Usine Sousse,PackEquip SARL,973.82,4935.74,Fioul,Annuel,8
E8426,Cuve de Stockage,Conditionnement,Mensuel,Usine Gabès,AgroTech Inc.,496.71,4243.93,Électrique,Bimensuel,21
E7297,Robot Emballeur,Embouteillage,Mensuel,Usine Tunis,AgroTeq,944.6,3750.2,Gaz Naturel,Bimensuel,15
E3965,Convoyeur,Stockage,Annuel,Usine Tunis,AgroTech Inc.,468.05,1030.57,Fioul,Mensuel,5
E7885,Cuve de Stockage,Conditionnement,Mensuel,Usine Sousse,AgroTeq,962.51,1218.58,Fioul,Trimestriel,5
E4680,Chauffe-Eau Industriel,Stockage,Bimensuel,Usine Sousse,RoboPack Inc.,751.58,2045.98,Gaz Naturel,Annuel,8
E7888,Convoyeur,Nettoyage,Trimestriel,Usine Tunis,RoboPack Inc.,643.13,2798.39,Fioul,Mensuel,25
E3058,Cuve de Stockage,Mélange,Trimestriel,Atelier Principal,PackEquip SARL,964.13,3702.99,Électrique,Trimestriel,21
E2453,Cuve de Stockage,Mélange,Bimensuel,Atelier Principal,PackEquip SARL,236.98,3963.44,Fioul,Trimestriel,9
E2118,Cuve de Stockage,Conditionnement,Mensuel,Usine Gabès,AgroTeq,283.31,2201.81,Gaz Naturel,Bimensuel,14
E7137,Compresseur d'Air,Stockage,Annuel,Atelier Principal,CleanTech Solutions,531.41,2816.13,Électrique,Trimestriel,13
E5038,Mélangeur Industriel,Nettoyage,Bimensuel,Usine Cenk,AgroTech Inc.,798.02,4331.31,Fioul,Mensuel,5
E8498,Système de Pesée,Mélange,Bimensuel,Usine Tunis,AgroTeq,452.0,4287.29,Électrique,Mensuel,15
E3893,Compresseur d'Air,Embouteillage,Bimensuel,Usine Gabès,AgroTech Inc.,114.8,2390.31,Fioul,Annuel,9
E1672,Mélangeur Industriel,Conditionnement,Bimensuel,Usine Tunis,AgroTech Inc.,582.2,3251.77,Solaire,Mensuel,12
E5807,Système de Pesée,Stockage,Annuel,Atelier Principal,AgroTeq,827.69,3620.0,Solaire,Mensuel,16
E2933,Chauffe-Eau Industriel,Mélange,Annuel,Atelier Principal,CleanTech Solutions,628.42,3297.6,Gaz Naturel,Bimensuel,14
E1170,Compresseur d'Air,Embouteillage,Mensuel,Usine Gabès,CleanTech Solutions,208.83,3278.64,Électrique,Bimensuel,8
E1160,Convoyeur,Conditionnement,Mensuel,Usine Cenk,AgroTeq,287.51,2714.84,Électrique,Annuel,25
E1777,Mélangeur Industriel,Stockage,Trimestriel,Usine Gabès,RoboPack Inc.,383.55,2567.86,Gaz Naturel,Annuel,23
E6903,Compresseur d'Air,Conditionnement,Annuel,Usine Tunis,AgroTech Inc.,473.98,3194.4,Fioul,Annuel,21
E9678,Système de Pesée,Mélange,Annuel,Usine Cenk,RoboPack Inc.,738.26,4923.71,Solaire,Annuel,14
E3513,Robot Emballeur,Embouteillage,Trimestriel,Usine Sousse,AgroTeq,566.75,2376.77,Électrique,Annuel,17
E3130,Compresseur d'Air,Stockage,Trimestriel,Usine Tunis,AgroTeq,289.73,3995.82,Gaz Naturel,Mensuel,22
E4011,Mélangeur Industriel,Stockage,Trimestriel,Usine Sousse,PackEquip SARL,926.53,1147.84,Gaz Naturel,Bimensuel,5
E4672,Robot Emballeur,Nettoyage,Annuel,Usine Gabès,CleanTech Solutions,379.49,3412.53,Gaz Naturel,Trimestriel,10
E5324,Convoyeur,Nettoyage,Bimensuel,Usine Cenk,AgroTech Inc.,405.69,4373.2,Gaz Naturel,Trimestriel,13
E6238,Cuve de Stockage,Embouteillage,Trimestriel,Atelier Principal,AgroTeq,564.51,4325.71,Électrique,Trimestriel,14
E7926,Mélangeur Industriel,Conditionnement,Trimestriel,Atelier Principal,CleanTech Solutions,559.54,3424.04,Gaz Naturel,Bimensuel,20
E4490,Compresseur d'Air,Conditionnement,Annuel,Usine Tunis,AgroTeq,459.5,2485.91,Solaire,Trimestriel,25
E7141,Chauffe-Eau Industriel,Nettoyage,Mensuel,Usine Gabès,AgroTeq,430.2,1043.81,Solaire,Trimestriel,21
E1028,Mélangeur Industriel,Stockage,Annuel,Usine Cenk,AgroTeq,981.7,4215.75,Fioul,Annuel,12
E7685,Robot Emballeur,Embouteillage,Mensuel,Atelier Principal,PackEquip SARL,673.77,3214.18,Gaz Naturel,Mensuel,23
E9847,Chauffe-Eau Industriel,Mélange,Annuel,Usine Gabès,RoboPack Inc.,136.8,3232.8,Gaz Naturel,Bimensuel,14
E3272,Chauffe-Eau Industriel,Stockage,Trimestriel,Atelier Principal,AgroTeq,921.32,1125.27,Électrique,Annuel,7
E4687,Robot Emballeur,Stockage,Bimensuel,Usine Cenk,CleanTech Solutions,702.73,1637.9,Gaz Naturel,Trimestriel,14
E6888,Machine de Conditionnement,Nettoyage,Bimensuel,Usine Gabès,RoboPack Inc.,124.89,1096.14,Fioul,Mensuel,15
E2691,Cuve de Stockage,Mélange,Bimensuel,Atelier Principal,CleanTech Solutions,613.01,4935.16,Solaire,Trimestriel,12
E3418,Robot Emballeur,Mélange,Mensuel,Usine Gabès,PackEquip SARL,466.45,4972.9,Gaz Naturel,Trimestriel,23
E7598,Convoyeur,Nettoyage,Mensuel,Usine Gabès,PackEquip SARL,540.59,4389.82,Électrique,Mensuel,11
E3380,Convoyeur,Conditionnement,Bimensuel,Usine Sousse,CleanTech Solutions,956.6,4938.65,Solaire,Annuel,13
E8630,Convoyeur,Nettoyage,Trimestriel,Atelier Principal,AgroTeq,504.85,2841.96,Fioul,Trimestriel,17
E2663,Convoyeur,Mélange,Mensuel,Atelier Principal,PackEquip SARL,958.63,2977.43,Fioul,Bimensuel,8
E1190,Chauffe-Eau Industriel,Embouteillage,Mensuel,Usine Tunis,CleanTech Solutions,644.12,3566.94,Gaz Naturel,Annuel,6
E2741,Chauffe-Eau Industriel,Nettoyage,Bimensuel,Atelier Principal,AgroTech Inc.,312.76,2074.13,Fioul,Bimensuel,11
E6406,Robot Emballeur,Conditionnement,Mensuel,Usine Sousse,RoboPack Inc.,272.73,1003.2,Gaz Naturel,Trimestriel,25
E6065,Chauffe-Eau Industriel,Embouteillage,Bimensuel,Usine Cenk,AgroTeq,233.23,4929.14,Électrique,Annuel,19
E9238,Robot Emballeur,Mélange,Mensuel,Usine Tunis,PackEquip SARL,975.84,2984.56,Électrique,Annuel,10
E5649,Compresseur d'Air,Nettoyage,Bimensuel,Usine Tunis,PackEquip SARL,341.25,2622.35,Fioul,Bimensuel,14
E9277,Machine de Conditionnement,Stockage,Mensuel,Usine Sousse,PackEquip SARL,221.59,4310.35,Électrique,Mensuel,17
E7976,Système de Pesée,Conditionnement,Bimensuel,Usine Cenk,PackEquip SARL,565.27,3508.55,Gaz Naturel,Annuel,20
E9787,Compresseur d'Air,Stockage,Bimensuel,Usine Cenk,AgroTeq,254.84,3858.74,Fioul,Bimensuel,15
E9555,Compresseur d'Air,Stockage,Annuel,Usine Tunis,CleanTech Solutions,380.56,1530.18,Gaz Naturel,Annuel,22
E8624,Mélangeur Industriel,Embouteillage,Bimensuel,Atelier Principal,CleanTech Solutions,124.93,3440.29,Solaire,Bimensuel,16
E5624,Système de Pesée,Conditionnement,Trimestriel,Usine Tunis,CleanTech Solutions,860.07,4493.12,Fioul,Mensuel,22
E8778,Système de Pesée,Embouteillage,Mensuel,Usine Gabès,PackEquip SARL,384.02,3619.27,Électrique,Annuel,25
E1341,Mélangeur Industriel,Stockage,Bimensuel,Usine Tunis,CleanTech Solutions,782.95,2919.24,Solaire,Trimestriel,21
E9422,Mélangeur Industriel,Nettoyage,Bimensuel,Usine Tunis,CleanTech Solutions,140.61,3833.81,Fioul,Bimensuel,17
E1672,Convoyeur,Nettoyage,Mensuel,Usine Gabès,PackEquip SARL,531.56,4055.67,Fioul,Annuel,21
E7978,Mélangeur Industriel,Mélange,Annuel,Usine Cenk,AgroTech Inc.,521.36,1164.04,Gaz Naturel,Mensuel,12
E3480,Chauffe-Eau Industriel,Nettoyage,Mensuel,Usine Tunis,AgroTech Inc.,628.64,2416.65,Solaire,Annuel,15
E4986,Convoyeur,Stockage,Mensuel,Usine Gabès,PackEquip SARL,951.67,4147.41,Gaz Naturel,Annuel,20
E6519,Cuve de Stockage,Conditionnement,Mensuel,Atelier Principal,CleanTech Solutions,608.59,1007.6,Solaire,Mensuel,16
E8897,Chauffe-Eau Industriel,Mélange,Trimestriel,Usine Sousse,RoboPack Inc.,285.13,1726.85,Électrique,Annuel,17
E4310,Chauffe-Eau Industriel,Embouteillage,Trimestriel,Atelier Principal,AgroTech Inc.,343.46,4339.26,Solaire,Annuel,14
E8480,Chauffe-Eau Industriel,Nettoyage,Trimestriel,Usine Cenk,PackEquip SARL,819.31,1798.55,Gaz Naturel,Trimestriel,18
E2892,Chauffe-Eau Industriel,Embouteillage,Annuel,Usine Gabès,RoboPack Inc.,270.25,2364.81,Électrique,Trimestriel,24
E1688,Système de Pesée,Embouteillage,Bimensuel,Atelier Principal,AgroTech Inc.,729.1,2623.53,Gaz Naturel,Annuel,16
E3837,Cuve de Stockage,Stockage,Bimensuel,Usine Sousse,CleanTech Solutions,427.87,3786.09,Fioul,Mensuel,21
E6739,Cuve de Stockage,Nettoyage,Mensuel,Atelier Principal,AgroTech Inc.,938.3,1271.34,Électrique,Trimestriel,22
E4416,Robot Emballeur,Stockage,Trimestriel,Atelier Principal,PackEquip SARL,742.32,2943.51,Gaz Naturel,Mensuel,6
E4209,Compresseur d'Air,Conditionnement,Trimestriel,Usine Sousse,AgroTeq,361.09,3288.65,Solaire,Trimestriel,16
E2605,Cuve de Stockage,Conditionnement,Trimestriel,Usine Tunis,CleanTech Solutions,908.47,3880.06,Électrique,Trimestriel,22
E5123,Machine de Conditionnement,Mélange,Trimestriel,Atelier Principal,CleanTech Solutions,816.29,4407.25,Gaz Naturel,Annuel,25
E6126,Système de Pesée,Stockage,Mensuel,Usine Sousse,AgroTech Inc.,112.19,3748.34,Solaire,Bimensuel,25
E1274,Compresseur d'Air,Nettoyage,Bimensuel,Usine Gabès,PackEquip SARL,678.56,2663.01,Solaire,Trimestriel,11
E7705,Mélangeur Industriel,Embouteillage,Annuel,Usine Sousse,CleanTech Solutions,544.32,3756.6,Électrique,Trimestriel,13
E9260,Compresseur d'Air,Mélange,Mensuel,Atelier Principal,CleanTech Solutions,172.06,4383.13,Gaz Naturel,Mensuel,24
E7470,Mélangeur Industriel,Mélange,Trimestriel,Atelier Principal,AgroTech Inc.,317.23,2105.16,Fioul,Bimensuel,12
E9411,Machine de Conditionnement,Nettoyage,Trimestriel,Atelier Principal,AgroTeq,311.26,1348.54,Électrique,Trimestriel,13
E8426,Cuve de Stockage,Mélange,Bimensuel,Usine Gabès,AgroTech Inc.,853.93,3383.75,Gaz Naturel,Annuel,9
E8890,Convoyeur,Conditionnement,Trimestriel,Usine Sousse,PackEquip SARL,346.99,3133.93,Électrique,Trimestriel,10
E8454,Mélangeur Industriel,Stockage,Mensuel,Usine Sousse,PackEquip SARL,452.8,1710.94,Électrique,Trimestriel,15
E2034,Chauffe-Eau Industriel,Stockage,Bimensuel,Usine Gabès,AgroTeq,741.51,2649.72,Solaire,Annuel,16
E1399,Machine de Conditionnement,Stockage,Annuel,Usine Sousse,AgroTeq,718.2,4929.27,Électrique,Bimensuel,13
E8048,Convoyeur,Embouteillage,Annuel,Usine Tunis,AgroTeq,555.9,4070.09,Solaire,Annuel,20
E1556,Convoyeur,Embouteillage,Mensuel,Usine Gabès,AgroTeq,956.23,2987.77,Gaz Naturel,Annuel,13
E9765,Robot Emballeur,Conditionnement,Annuel,Usine Tunis,PackEquip SARL,188.58,3252.51,Électrique,Trimestriel,18
